ProductID,ItemNum,Name,CatYear,ExpirationDate,Discontinued,Cat1Name,Cat2Name,Page1,Page2,Description,Keywords,Colors,Themes,Dimension1,Dimension1Units,Dimension1Type,Dimension2,Dimension2Units,Dimension2Type,Dimension3,Dimension3Units,Dimension3Type,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Prc1,Prc2,Prc3,Prc4,Prc5,Prc6,PrCode,PiecesPerUnit1,PiecesPerUnit2,PiecesPerUnit3,PiecesPerUnit4,PiecesPerUnit5,PiecesPerUnit6,QuoteUponRequest,PriceIncludeClr,PriceIncludeSide,PriceIncludeLoc,SetupChg,SetupChgCode,ScreenChg,ScreenChgCode,PlateChg,PlateChgCode,DieChg,DieChgCode,ToolingChg,ToolingChgCode,RepeatChg,RepeatChgCode,AddClrChg,AddClrChgCode,AddClrRunChg1,AddClrRunChg2,AddClrRunChg3,AddClrRunChg4,AddClrRunChg5,AddClrRunChg6,AddClrRunChgCode,IsRecyclable,IsEnvironmentallyFriendly,IsNewProd,NotSuitable,Exclusive,Hazardous,OfficiallyLicensed,IsFood,IsClothing,ImprintSize1,ImprintSize1Units,ImprintSize1Type,ImprintSize2,ImprintSize2Units,ImprintSize2Type,ImprintLoc,SecondImprintSize1,SecondImprintSize1Units,SecondImprintSize1Type,SecondImprintSize2,SecondImprintSize2Units,SecondImprintSize2Type,SecondImprintLoc,DecorationMethod,NoDecoration,NoDecorationOffered,NewPictureURL,NewPictureFile,ErasePicture,NewBlankPictureURL,NewBlankPictureFile,EraseBlankPicture,NotPictured,MadeInCountry,AssembledInCountry,DecoratedInCountry,ComplianceList,WarningLbl,ComplianceMemo,ProdTimeLo,ProdTimeHi,RushProdTimeLo,RushProdTimeHi,Packaging,CartonL,CartonW,CartonH,WeightPerCarton,UnitsPerCarton,ShipPointCountry,ShipPointZip,Comment,Verified,UpdateInventory,InventoryOnHand,InventoryOnHandAdd,InventoryMemo
8105048,ALB-MT24,AeroLOFT¨ Metro Crossbody Sling Backpack,2026,12/31/2026,FALSE,Backpacks,,,,"The AeroLOFT¨ Metro Crossbody Sling Backpack is crafted from lightweight, water-repellent 290T polyester for durability. It features three zippered compartments with the large pocket having an interior pocket for smaller items, an exterior water bottle pocket, and a strap slot for an ID or credit card. Designed with a unisex, ergonomic style, it can be worn across the front or back, making it perfect for everyday use, travel, or quick outings in a sleek, compact form.","AeroLOFT Metro, Crossbody Sling Backpack, Zippered pockets, Water Repellent fabric, 290T Polyester, Luggage, Tote, College, travel, urban, adventure, trendy, Cross Body, Knapsack, Gym Bag, Reusable",Black,"College, Hiking, Walking, Concert, Outdoors",12,1,1,4,1,2,18,1,3,20,50,150,250,500,0,29.1,27.42,26.18,25.37,24.5,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,2,5,1,3,Front,3,1,2,4,1,3,Front,"Screen, Heat Transfer, Embroidery",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,20,13,12,11,10,US,63114,,TRUE,FALSE,6204,0,
8361858,ALB-OD25,AeroLOFT¨ Odyssey Dual Compartment Backpack,2026,12/31/2026,FALSE,Backpacks,,,,"The AeroLOFT¨ Odyssey Dual Compartment Backpack combines style and function with its sleek PU leather design. It features two laptop sleeves for secure storage, an air mesh back panel with a luggage trolley pass for travel ease, and adjustable padded shoulder straps for comfort. With three zippered storage zones, an inner organizer panel, expandable bottle pockets, and a long-reach key clip, it keeps essentials neatly arranged for daily commutes or travel.","AeroLOFT Backpack, PU leather backpack, Laptop backpack, Air mesh back panel, Adjustable padded shoulder straps",Black,"Business, Travel, Vacation, Office, College",12,1,1,4.5,1,2,16,1,3,3,10,25,50,100,0,65,61,59,57,55,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color Heat Transfer,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,2,4,1,3,Front,1.875,1,2,0.625,1,3,Tag,"Heat Transfer, Laser Engrave",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Bulk,26,20,20,22,8,US,63114,,TRUE,FALSE,716,0,
6866850,ALB-PO22,AeroLOFT¨ 4-Pocket Zip Organizer,2026,12/31/2026,FALSE,Bags,,,,"The must-have nylon travel companion! AeroLOFT¨ 4- Pocket Zip Organizer with three pockets on front and one on back with top loop to attach to luggage or another bag. Fits in backpacks, briefcases, or handbags. Great for storing cards, keys, chargers, cables, phones, travel documents and more!","290T Polyester Zip Case, Golf Organizer, Business, Travel, Luggage, Polyester, Technical, Executive, Passport, Trip, Vacation, University, College, Card, Wallet, Airport","Black, Navy Blue, Silver Gray","Executive, Travel",8.875,1,1,0.5,1,2,7,1,3,50,200,500,1000,2000,0,6.02,5.77,5.5,5.35,5.25,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.45,0.45,0.45,0.45,0.45,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.5,1,2,2.25,1,3,Front,5.5,1,2,2.75,1,3,Back,Screen Printed,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,15,11,24,29,150,US,63114,,TRUE,FALSE,20106,0,
7119029,ALB-SK22,AeroLOFT¨ Stash Key Wallet,2026,12/31/2026,FALSE,Bags,,,,"The must-have polyester travel companion! AeroLOFT¨ Stash Key Wallet comes in a variety of bright colors with 2-in-1 keyring-wallet that is perfectly sized for your pocket and easy for quick access. Features attached double loop keyring that tucks inside front panel, if preferred. Zippered main compartment for ID, cash, credit cards or spare change.","Business Travel, Luggage, 290T Polyester, Technical, Executive, Passport, Trip, Vacation, University, College, Card, Wallet, Airport, Black, Neon, Bright, Pocket, ALB-SW22","Jet Black, Neon Orange, Pink, Royal Blue, Sky Blue, Neon Yellow","Cycling, Exercise, Fitness, Running, Walking",4.875,1,1,0.25,1,2,3.5,1,3,100,250,500,1000,2500,0,2.9,2.75,2.7,2.65,2.6,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.75,1,2,1.5,1,3,Front,,0,0,,0,0,,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,18,15,12,22,400,US,63114,,TRUE,FALSE,37400,0,
6866854,ALB-SO22,AeroLOFT¨ Jet Black Safety Organizer Neck Wallet,2026,12/31/2026,FALSE,Bags,,,,"Jet Black Safety Organizer Neck Wallet comes with 5-pocket safety neck wallet lets you keep all those important things safe and handy. Features 2 deep pockets, with hook-loop closures, sized for travel documents, passport, pens, and larger items. Includes 2 zippered easy-access safety pockets for ID, cash, keys and more! Reverse side features soft, see-thru mesh pocket that allows quick access - perfect for phone or sunglasses. Includes adjustable neck lanyard that can be tucked inside when not in use.","Executive Travel Bag, Padded Luggage, Business Trip, 290T Polyester, Vacation, College, Airport, Black, Lanyard Wallet, Safety Pocket, Travel Documents, Passport, Card, Medical, ID, Hook Loop Closure",Black,"Executive, Travel, Beach, Convention, Games",5.25,1,1,0.25,1,2,8.25,1,3,50,200,500,1000,2000,0,6.65,6.35,6.1,5.95,5.75,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2,1.5,1,3,Front,,0,0,,0,0,,Screen Printed,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,24,14,13,18,100,US,63114,,TRUE,FALSE,2144,0,
8264774,ALB-SS25,AeroLOFT¨ Space Saver Zip Pouch,2026,12/31/2026,FALSE,Pouches,,,,"The AeroLOFT¨ Space Saver Zip Pouch is a lightweight, water-repellent sling bag made from durable ripstop polyester. Designed for convenience, it features a secure zippered closure and a simple roll-up design for compact storage. The adjustable shoulder strap offers hands-free carrying, making it ideal for travel or daily use. Measuring approximately 11-1/2 x 3-1/2 x 4-1/2 inches, it provides ample space for essentials while staying sleek and portable.","AeroLOFT Zip Pouch, Sling zippered bag, Supper lightweight, water repellent fabric, Ripstop Nylon, Roll up design",Black,"Beach, Travel, Vacation, Camping, Entertainment",11.5,1,1,4.5,1,2,3.5,1,3,50,200,500,1000,2000,0,9.15,8.68,8.4,8.05,7.77,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,1,2,2,1,3,Front,3,1,2,2,1,3,Front,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,22,13,12,22,200,US,63114,,TRUE,FALSE,4603,0,
8191261,ALB-SW25,AeroLOFT¨ Skinny Wallet,2026,12/31/2026,FALSE,Wallets,,,,"The AeroLOFT¨ Skinny Wallet offers a sleek, minimal design to keep essentials organized without bulk. It features a zippered main compartment for cash and coins and three exterior slotted pockets for quick access to cards and IDs. Made from durable, water-repellent 290T polyester, it ensures long-lasting use. Its soft curvature design fits comfortably in pockets or purses. This unisex wallet is the perfect lightweight, compact solution for carrying just the essentials.","AeroLOFTª Skinny Wallet, Minimalist, Card Holder, Zippered Pocket, Water-Repellent, 290T Polyester, Slim Fit, Travel Wallet, Cash, Coin Pouch, Unisex, Business, Everyday Carry","Beige, Black, Lavender, Navy Blue, Royal Blue, Cardinal Red, Sage, Sand, Silver Gray","Banking, Business, Travel, Vacation, Executive",4.625,1,1,0.5,1,2,3.625,1,3,50,200,500,1000,2000,0,4.35,4.2,4.15,4.1,4.05,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,1,2,1,1,3,Front,,0,0,,0,0,,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,20,13,11,27,400,US,63114,,TRUE,FALSE,43511,0,
7129240,ALB-TK22,AeroLOFT¨ Jet Black Toiletry Kit,2026,12/31/2026,FALSE,Bags,Travel Kits,,,Travel with all your necessities! The AeroLOFT¨ Toiletry Kit features water-repellant nylon fabric with one exterior side pocket and a zippered back pocket. The main interior section has six mesh pockets and two zippered pockets on the top flap. The fold-out hanger allows you to hang the bag for easy access to all of your toiletries!,"Makeup Bag, Cosmetic Bag, Travel, Toiletries, Luggage, Nylon, Executive, Bathroom, Body, Trip, Vacation, Cruise, Packing, Airport, Dopp Kit",Jet Black,"Convention, Health, Travel, Bathroom, College",9,1,1,4.5,1,2,8,1,3,30,100,250,500,1000,0,21.67,20.17,19.22,18.37,17.57,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5,1,2,2.5,1,3,Front,4.5,1,2,2.5,1,3,Back,Screen Printed,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,,,,5,7,0,0,Bulk,16,16,16,18,30,US,63114,,TRUE,FALSE,2290,0,
6866852,ALB-TO22,AeroLOFT¨ Jet Black Tech Organizer Mesh Pouch,2026,12/31/2026,FALSE,Bags,,,,"The essential polyester tech organizer! AeroLOFT¨ Jet Black Tech Organizer Mesh Pouch comes with compact, zippered pouch lets you keep all those important things safe and handy. Clever mesh front panel lets you see inside to easily identify contents. Fits easily in backpack, briefcase, or handbag. Perfectly sized for cords, cables, plugs, phone, keys - and essential toiletries.","Business Travel, Durable 290T Polyester Case, Phone Accessories, Mini Case, Cable, Toiletry, Personal Care, Zip, Tech Accessories",Black,"Executive, Travel, Computer",6.5,1,1,2.5,1,2,4.75,1,3,50,200,500,1000,2000,0,6.07,5.82,5.55,5.4,5.3,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.45,0.45,0.45,0.45,0.45,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5,1,2,2,1,3,Back,3,1,2,2,1,3,Back,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,24,14,13,15,100,US,63114,,TRUE,FALSE,11001,0,
8264768,ALB-TW25,AeroLOFT¨ Travel Wallet Organizer,2026,12/31/2026,FALSE,Wallets,,,,"The AeroLOFT¨ Travel Wallet Organizer is made of durable 290T polyester with a 230D double twill lining, offering a slim vertical design with a hand loop for easy carrying. It accommodates three or more passports, features four credit card-sized pockets, and includes a mesh zippered pouch for coins or tickets. Designed for travel convenience, it securely holds passports, phones, and essentials in one compact organizer.","AeroLOFT Travel Wallet, Travel Organizer, Passport holder, Credit card holder, Water repellent AeroLOFT fabric",Black,"Business, Organization, Travel, Vacation, Executive",5.125,1,1,0.75,1,2,8.875,1,3,40,200,500,750,1500,0,12.08,11.52,11.08,10.68,10.25,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,1,2,3,1,3,Front,,0,0,,0,0,,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,21,17,10,25,80,US,63114,,TRUE,FALSE,2544,0,
8019021,ALB-UT24,AeroLOFT¨ Universal Travel Pouch,2026,12/31/2026,FALSE,Bags,Pouches,,,"The AeroLOFT¨ Universal Travel Pouch is made from durable, water-resistant 290T polyester, offering long-lasting use. Its versatile design is ideal for tech or toiletries, opening 180 degrees for easy access. Features include two large pockets for devices and smaller slots for cords, chargers, and headsets. Compact size, it's perfect for travel or daily organization, keeping items tangle-free. Double zippers provide quick access, making it great for any occasion.","Water-Resistant, Tech Organizer, Polyester Pouch, Gadget Organizer, Accessory, Toiletry Bag, Tech Bag, Double Zipper, Travel Pouch, Charger, Multiple Pockets, Executive, Gift, Onboarding",Black,"Travel, Vacation, Business, Anniversary, Organization",10,1,1,3.5,1,2,5.5,1,3,40,200,500,750,1500,0,13.22,12.7,12.18,11.77,11.35,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,2,1.5,1,3,Front Only,,0,0,,0,0,,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,20,12,12,25,60,US,63114,,TRUE,FALSE,6660,0,
8264770,ALB-VF25,AeroLOFT¨ Voyager Foldable Backpack,2026,12/31/2026,FALSE,Backpacks,,,,"Our large capacity AeroLOFT Voyager Foldable Backpack foldable backpack is ready to travel. The prefect extra bag for travel excursions, the gym and the beach. Provides all the benefits of a traditional backpack, but streamlined to pack flat. Features our durable, extra lightweight water repellent AeroLOFT fabric. and ripstop nylon construction for added strength. Large, zippered main compartment flexes to accommodate extra clothes, outerwear and travel gear. Adjustable, heavy duty shoulder strap and carry handle for multiple transport options. Two mesh side pockets for water bottle, umbrella or spare gear with rear luggage roller board belt for zipping thru airports. Exterior zippered front pocket for easy access smaller items. Functions as folding compartment when not in use.","AeroLOFT, travel, backpack, foldable, lightweight, water-repellent, ripstop, compact, packing, gym, beach, outdoor, hiking, tourism, hospitality, conference, giveaway, corporate",Black,"Travel, Vacation, Beach, Household, College",5.625,1,1,2,1,2,8.25,1,3,30,100,250,500,1000,0,21.8,20.4,19.5,18.7,17.95,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,2,3,1,3,Pouch,,0,0,,0,0,,Screen Printed,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,17,17,12,24,40,US,63114,,TRUE,FALSE,1014,0,
6866847,ALB-WD22,AeroLOFT¨ Jet Black Weekender Duffel,2026,12/31/2026,FALSE,Bags,,,,"Travel made better with our AeroLOFT¨ Jet Black Weekender Duffel! Polyester bag featuring a deep interior with a hideaway pocket, side access pocket for shoes or laundry, expandable side pocket, and two front panel pockets.","Executive Travel Bag, Padded Luggage, Business Trip, 290T Polyester, Vacation, University, College, Packing, Airport, Black",Black,"Executive, Travel",22,1,1,8.5,1,2,13.75,1,3,20,50,150,250,500,0,32.1,30.02,28.67,27.78,26.95,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.5,1,2,4,1,3,Front,,0,0,,0,0,,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,25,11,15,20,10,US,63114,,TRUE,FALSE,1668,0,
8019020,ALB-WM24,AeroLOFT¨ Wide-Mouth Wet/Dry Toiletry Kit,2026,12/31/2026,FALSE,Bags,Travel Kits,,,"AeroLOFT¨ Wide-Mouth Wet/Dry Toiletry Kit is crafted from durable 290T polyester and premium PVC, offering superior softness and elasticity. Its clear window design enhances visibility and organization, while an elastic strap secures items with ease. Perfect for toiletries, cosmetics, and accessories, its roomy, versatile design is ideal for travel or daily use, ensuring efficient packing and stress-free organization.","Toiletry Kit, Wet Toiletries, AeroLOFT, Clear Window, Travel Organizer, Durable, Elastic Straps, Hanging Bag, PVC, Portable, Lightweight, Makeup, Bathroom, Vacation, Executive, Gifts, Anniversary",Black,"Travel, Vacation, College, Trade Show, Camping",10,1,1,5,1,2,6,1,3,40,200,500,750,1500,0,13.22,12.7,12.18,11.77,11.35,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,2,1,3,Front,,0,0,,0,0,,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,MM,MM,US,Prop 65,,,5,7,0,0,Bulk,26,12,12,26,60,US,63114,,TRUE,FALSE,1242,0,
7693334,ALC-NL24,AeroLOFT¨ Never Lost Keychain,2026,12/31/2026,FALSE,Key Chains / Rings,,,,"Discover the perfect companion in our carabiner key chain is crafted from bright, water repellent polyester, it's lightweight and durable. With an oversized hand strap for a secure grip, clip it to your bag with the heavy-duty gun metal finish carabiner. Available in multiple vibrant colors, customize it with your logo or name for a personalized touch, ensuring you never lose your keys again!","Carabiner, Key Ring, Travel, Auto, Rugged, Wide, Fabric Strap, Laser, Engraved","Beige, Black, Blue, Brown, Cream, Green, Gray, Navy Blue, Neon Pink, Olive, Orange, Pink, Purple, Red, Sky Blue, White, Yellow","Travel, Vacation, Gift, Handyman, Security",8.625,1,1,0.375,1,2,1.25,1,3,100,250,500,1000,2500,0,3.17,3.02,2.95,2.9,2.85,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.45,0.45,0.45,0.45,0.45,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,2,0.875,1,3,Side 1,3,1,2,0.875,1,3,Side 2,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Bulk,19,15,8,24,400,US,63114,,TRUE,FALSE,309674,0,
6312761,ALK-BL20,AeroLOFT¨ Business First Travel Blanket with Sleep Mask,2026,12/31/2026,FALSE,Blankets,,,,"Take a rest with our Business First Travel Blanket with Sleep Mask! Features a luxurious, soft flannel blanket and carrying pouch with carabiner. The sleep mask is a gray, sandalwood scented, satin fabric with an elastic strap for a comfortable fit. Comes with the blanket, mask, and carry pouch.","Aeroloft, Travel Blanket, Blanket, Scented Sleep Mask, Travel, Executive, Business, Sleep, Mask, Rest, Trip, Vacation, Cruise, Business Travel, Packing, Airport, Black Travel Mask, Aero Loft",Black/Gray,"Travel, Vacation, Entertainment",10.5,1,1,5,1,2,,0,0,30,100,240,500,1000,0,21.42,19.9,18.93,18.07,17.25,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.45,0.45,0.45,0.45,0.45,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,2,6,1,3,Bag,5.5,1,2,6,1,3,Bag,"Screen, Embroidery, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Blanket and Sleep Mask in pouch,24,13,14,8,15,US,63114,,TRUE,FALSE,627,0,
6312765,ALP-BP20,AeroLOFT¨ Business First Travel Pillow with Sleep Mask,2026,12/31/2026,FALSE,Pillows,,,,"Take a rest with our Business First Travel Pillow with sleep mask! Features a luxurious, soft plush exterior and memory foam inside the travel pillow. The sleep mask is 100% Polyester satin fabric with an elastic strap for a comfortable fit. Comes with the pillow, mask, and carry pouch.","Aeroloft, Travel Pillow, Pillow, Sleep Mask, Travel, Executive, Business, Sleep, Mask, Rest, Trip, Vacation, Cruise, Business Travel, Packing, Airport, Navy, Travel Mask, Memory Foam, Nylon Pouch",Navy/Gray,"Travel, Vacation, Business",5.5,1,1,6,1,2,,0,0,20,50,150,250,500,0,25.07,23.87,22.98,22.32,21.65,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.5,1,2,4.5,1,3,Bag,,0,0,,0,0,,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Put Pillow and Sleep Mask in Pouch,24,13,14,20,20,US,63114,,TRUE,FALSE,3341,0,
6752850,BEK-PM22,BeWellª Plush USB Electric Heating Pad,2026,12/31/2026,FALSE,Blankets,,,,"BeWellª Plush USB Electric Heating Pad is adapted to any 5V2A USB power interface as a power source and has a 10W power rating. Pad has a terry and super-conductive fiber filling and is 16.9""W x 12.4""H. Has three temperature levels/settings. Turn off the device when not in use and store in cool dry place using the clear PVC zippered bag included for storage. USB cable with type C interface and instruction manual included.","Warm Muscle Relief, Office Theraputics, Spa Treatement, Technology, Heated Blanket, Heat Pad, Pain, Heat Therapy, First Aid, Spa, Therapeutic Pain Relief",Gray,"Beauty, Health, Medical, Newspaper, Travel",17.25,1,1,0.25,1,2,12,1,3,15,50,150,250,1000,0,23.4,21.88,21.02,20.17,19.35,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color Heat Transfer,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2,2,1,3,On Heating-pad,,0,0,,0,0,,Heat Transfer,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Clear PVC bag with a color card,24,14,13,25,50,US,63114,,TRUE,FALSE,0,0,
6601230,BEK-SS21,BeWellª Super Soft Cuddle Blanket,2026,12/31/2026,FALSE,Blankets,,,,"Our Super Soft Cuddle throw blanket is perfect for relaxing on the couch, lounging outdoors, or as part of a thoughtful care package. Made of 390GSM microfiber flannel for comfortable thickness, generously sized 50"" x 60"" and machine-washable for easy care. Comes with a clear zippered storage bag with handles that makes it easy to carry and protects the blanket from dust and dirt between uses. Embroidery is available.","Throw Blanket, Embroidery, Embroidered, Blanket, Microfiber, Flannel, Luxury, Home, Cozy, Warm, Fuzzy, Soft, Cuddle, Relax, Bed, Care Gift, Care Package, Lap, Sofa, Chair, Couch, Resort, Vacation","Gray, Latte, Navy Blue","Household, Gift, Real Estate, Winter, Travel",50,1,2,60,1,3,,0,0,15,50,150,250,1000,0,24.42,22.87,21.97,21.1,20.25,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.45,0.45,0.45,0.45,0.45,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,2,6,1,3,Inside Back of Bag,3,1,2,3,1,3,Bottom Corner on Blanket Without Label,"Screen, Embroidery, Heat Transfer, Pad",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Clear Zippered Bag,23,15,14,21,10,US,92154,,TRUE,FALSE,416,0,
6670818,BEM-FE21,BeWellª Flaxseed Heat Therapy 3D Eye Mask,2026,12/31/2026,FALSE,Heat Packs,,,,"BeWellª Flaxseed Heat Therapy 3D Eye Mask is filled with natural flaxseed for superior heating and is covered in ultra soft plush has a sponge innerlayer that provides comfort while sleeping and relaxing. Simply microwave for moist heat therapy. Easily conforms to your face, has an adjustable elastic strap and hook-and-loop closure, and suitable for most sizes. Comes with a clear zippered pouch for storage. FDA and CPSIA compliant. Use instructions printed on item.","Bewell, Eye Mask, Flaxseed, Heat Therapy, 3d, First Aid, Spa, Therapeutic Pain Relief, Health, Personal Care, Soothing, Relief, Wellness, Plush, Wrap, Massage, Medical, Hook-loop Closure",Gray,"Beauty, Spa, Health, Headwear, Medical",9.5,1,1,1.375,1,2,4.625,1,3,50,200,500,1000,2000,0,9.93,9.3,8.93,8.62,8.25,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,2,3,1,3,Front of Pouch,1,1,2,1,1,3,Center on Mask,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,PVC bag with insert card.,21,11,15,20,50,US,63114,,TRUE,FALSE,4015,0,
